latitude,longitude,value
37.756,-122.416,7
37.756,-122.401,10
37.756,-122.432,10
37.756,-122.439,7
37.756,-122.44,4
37.756,-122.426,12
37.756,-122.498,6
37.756,-122.473,3
37.756,-122.437,11
37.756,-122.414,12
37.756,-122.408,12
37.756,-122.467,9
37.756,-122.484,8
37.756,-122.418,1
37.756,-122.429,11
37.756,-122.42,9
37.756,-122.425,11
37.756,-122.471,3
37.756,-122.409,18
37.756,-122.499,9
37.756,-122.469,8
37.756,-122.495,35
37.756,-122.497,1
37.756,-122.423,27
37.756,-122.431,10
37.756,-122.393,3
37.756,-122.466,3
37.756,-122.438,8
37.756,-122.496,20
37.756,-122.436,12
37.756,-122.479,5
37.756,-122.388,19
37.756,-122.492,4
37.756,-122.424,9
37.756,-122.402,7
37.756,-122.417,11
37.756,-122.413,16
37.756,-122.503,3
37.756,-122.415,14
37.756,-122.43,16
37.756,-122.406,6
37.756,-122.403,4
37.756,-122.486,4
37.756,-122.465,6
37.756,-122.483,8
37.756,-122.489,3
37.756,-122.427,12
37.756,-122.508,4
37.756,-122.507,7
37.756,-122.391,3
37.756,-122.398,12
37.756,-122.468,3
37.756,-122.481,4
37.756,-122.419,3
37.756,-122.387,6
37.756,-122.487,7
37.756,-122.434,10
37.756,-122.494,4
37.756,-122.428,12
37.756,-122.411,18
37.756,-122.488,1
37.756,-122.476,2
37.756,-122.412,7
37.756,-122.421,4
37.756,-122.501,5
37.756,-122.48,4
37.756,-122.41,7
37.756,-122.5,3
37.756,-122.485,3
37.756,-122.407,4
37.756,-122.399,5
37.756,-122.493,1
37.756,-122.435,16
37.756,-122.4,9
37.756,-122.504,1
37.756,-122.422,6
37.756,-122.443,2
37.756,-122.457,1
37.756,-122.505,1
37.756,-122.454,1
37.756,-122.502,1
37.756,-122.509,1
37.756,-122.433,8
37.756,-122.49,3
37.756,-122.474,7
37.756,-122.389,18
37.756,-122.47,3
37.756,-122.453,1
37.757,-122.42,11
37.757,-122.417,16
37.757,-122.489,3
37.757,-122.508,5
37.757,-122.496,22
37.757,-122.426,27
37.757,-122.497,3
37.757,-122.429,14
37.757,-122.484,11
37.757,-122.428,18
37.757,-122.415,12
37.757,-122.506,3
37.757,-122.389,9
37.757,-122.469,14
37.757,-122.401,9
37.757,-122.475,4
37.757,-122.443,3
37.757,-122.423,21
37.757,-122.388,19
37.757,-122.474,3
37.757,-122.468,7
37.757,-122.465,7
37.757,-122.399,21
37.757,-122.413,7
37.757,-122.432,9
37.757,-122.499,6
37.757,-122.434,11
37.757,-122.495,17
37.757,-122.43,19
37.757,-122.4,20
37.757,-122.409,17
37.757,-122.444,4
37.757,-122.498,9
37.757,-122.419,11
37.757,-122.502,6
37.757,-122.437,11
37.757,-122.483,2
37.757,-122.391,5
37.757,-122.435,9
37.757,-122.421,9
37.757,-122.436,5
37.757,-122.408,10
37.757,-122.395,1
37.757,-122.425,11
37.757,-122.467,3
37.757,-122.485,7
37.757,-122.494,6
37.757,-122.427,8
37.757,-122.402,15
37.757,-122.416,11
37.757,-122.41,13
37.757,-122.466,11
37.757,-122.407,7
37.757,-122.476,4
37.757,-122.424,15
37.757,-122.411,13
37.757,-122.414,15
37.757,-122.412,9
37.757,-122.504,4
37.757,-122.479,8
37.757,-122.403,9
37.757,-122.473,4
37.757,-122.44,1
37.757,-122.487,5
37.757,-122.486,5
37.757,-122.501,6
37.757,-122.482,7
37.757,-122.451,9
37.757,-122.393,9
37.757,-122.398,13
37.757,-122.441,2
37.757,-122.445,4
37.757,-122.422,6
37.757,-122.442,2
37.757,-122.438,11
37.757,-122.47,1
37.757,-122.492,1
37.757,-122.491,1
37.757,-122.5,5
37.757,-122.493,6
37.757,-122.387,3
37.757,-122.433,8
37.757,-122.418,8
37.757,-122.405,5
37.757,-122.431,4
37.757,-122.404,4
37.757,-122.448,2
37.757,-122.507,2
37.757,-122.439,2
37.757,-122.505,1
37.757,-122.39,4
37.757,-122.503,2
37.757,-122.397,9
37.757,-122.396,5
37.757,-122.488,3
37.757,-122.45,5
37.757,-122.452,1
37.758,-122.418,2
37.758,-122.496,20
37.758,-122.489,7
37.758,-122.393,16
37.758,-122.499,5
37.758,-122.493,8
37.758,-122.468,9
37.758,-122.419,12
37.758,-122.424,13
37.758,-122.421,16
37.758,-122.396,24
37.758,-122.412,8
37.758,-122.388,5
37.758,-122.47,5
37.758,-122.498,2
37.758,-122.403,7
37.758,-122.425,9
37.758,-122.426,22
37.758,-122.399,10
37.758,-122.402,10
37.758,-122.439,16
37.758,-122.438,7
37.758,-122.408,14
37.758,-122.42,10
37.758,-122.506,3
37.758,-122.491,9
37.758,-122.436,10
37.758,-122.39,16
37.758,-122.482,12
37.758,-122.423,18
37.758,-122.465,11
37.758,-122.391,14
37.758,-122.488,5
37.758,-122.422,10
37.758,-122.409,14
37.758,-122.474,16
37.758,-122.492,18
37.758,-122.494,13
37.758,-122.432,13
37.758,-122.417,4
37.758,-122.428,15
37.758,-122.449,1
37.758,-122.476,2
37.758,-122.495,37
37.758,-122.411,6
37.758,-122.389,14
37.758,-122.443,7
37.758,-122.437,10
37.758,-122.414,7
37.758,-122.441,4
37.758,-122.387,3
37.758,-122.505,4
37.758,-122.401,9
37.758,-122.434,14
37.758,-122.407,7
37.758,-122.433,19
37.758,-122.509,2
37.758,-122.483,6
37.758,-122.415,8
37.758,-122.41,21
37.758,-122.469,6
37.758,-122.502,12
37.758,-122.486,5
37.758,-122.435,8
37.758,-122.394,16
37.758,-122.466,7
37.758,-122.392,5
37.758,-122.397,11
37.758,-122.504,7
37.758,-122.395,17
37.758,-122.43,16
37.758,-122.398,8
37.758,-122.471,5
37.758,-122.479,3
37.758,-122.455,2
37.758,-122.497,1
37.758,-122.473,9
37.758,-122.416,7
37.758,-122.445,1
37.758,-122.467,3
37.758,-122.484,10
37.758,-122.485,4
37.758,-122.4,8
37.758,-122.431,7
37.758,-122.405,1
37.758,-122.5,3
37.758,-122.472,2
37.758,-122.508,1
37.758,-122.49,2
37.758,-122.48,2
37.758,-122.44,7
37.758,-122.429,7
37.758,-122.481,2
37.758,-122.487,3
37.758,-122.475,4
37.758,-122.462,3
37.758,-122.413,2
37.758,-122.444,6
37.758,-122.478,2
37.758,-122.507,3
37.758,-122.442,1
37.758,-122.404,8
37.758,-122.427,1
37.758,-122.477,1
37.758,-122.503,1
37.758,-122.464,1
37.759,-122.465,6
37.759,-122.396,15
37.759,-122.495,19
37.759,-122.402,11
37.759,-122.509,10
37.759,-122.435,12
37.759,-122.43,16
37.759,-122.393,9
37.759,-122.473,6
37.759,-122.469,8
37.759,-122.505,4
37.759,-122.434,13
37.759,-122.422,4
37.759,-122.496,24
37.759,-122.444,6
37.759,-122.49,8
37.759,-122.41,25
37.759,-122.389,23
37.759,-122.436,17
37.759,-122.395,11
37.759,-122.44,9
37.759,-122.416,18
37.759,-122.493,11
37.759,-122.468,4
37.759,-122.413,7
37.759,-122.423,7
37.759,-122.478,4
37.759,-122.486,4
37.759,-122.502,6
37.759,-122.404,24
37.759,-122.483,11
37.759,-122.494,11
37.759,-122.489,2
37.759,-122.42,11
37.759,-122.492,16
37.759,-122.504,7
37.759,-122.466,1
37.759,-122.399,13
37.759,-122.39,11
37.759,-122.403,7
37.759,-122.417,12
37.759,-122.507,4
37.759,-122.388,4
37.759,-122.418,6
37.759,-122.407,6
37.759,-122.397,9
37.759,-122.503,15
37.759,-122.409,15
37.759,-122.432,6
37.759,-122.401,5
37.759,-122.445,5
37.759,-122.412,9
37.759,-122.485,10
37.759,-122.424,14
37.759,-122.506,4
37.759,-122.484,10
37.759,-122.464,9
37.759,-122.431,16
37.759,-122.426,15
37.759,-122.446,5
37.759,-122.4,3
37.759,-122.408,6
37.759,-122.411,15
37.759,-122.467,9
37.759,-122.391,2
37.759,-122.508,1
37.759,-122.439,9
37.759,-122.441,15
37.759,-122.394,6
37.759,-122.414,7
37.759,-122.437,11
37.759,-122.419,5
37.759,-122.491,7
37.759,-122.476,2
37.759,-122.48,1
37.759,-122.45,5
37.759,-122.433,6
37.759,-122.421,9
37.759,-122.499,2
37.759,-122.428,11
37.759,-122.415,10
37.759,-122.449,5
37.759,-122.498,3
37.759,-122.479,3
37.759,-122.443,9
37.759,-122.474,1
37.759,-122.481,2
37.759,-122.442,6
37.759,-122.497,2
37.759,-122.398,4
37.759,-122.501,5
37.759,-122.463,1
37.759,-122.429,3
37.759,-122.488,4
37.759,-122.448,1
37.759,-122.425,10
37.759,-122.5,1
37.759,-122.47,6
37.759,-122.472,5
37.759,-122.438,7
37.759,-122.482,4
37.759,-122.487,3
37.759,-122.475,1
37.759,-122.451,5
37.76,-122.437,5
37.76,-122.442,14
37.76,-122.413,10
37.76,-122.417,9
37.76,-122.428,16
37.76,-122.476,4
37.76,-122.409,10
37.76,-122.43,17
37.76,-122.404,10
37.76,-122.443,18
37.76,-122.426,25
37.76,-122.399,26
37.76,-122.475,10
37.76,-122.471,14
37.76,-122.403,14
37.76,-122.436,9
37.76,-122.389,9
37.76,-122.474,19
37.76,-122.41,17
37.76,-122.495,18
37.76,-122.509,16
37.76,-122.493,3
37.76,-122.39,24
37.76,-122.401,15
37.76,-122.434,8
37.76,-122.432,9
37.76,-122.449,4
37.76,-122.415,6
37.76,-122.485,9
37.76,-122.394,13
37.76,-122.435,16
37.76,-122.452,9
37.76,-122.451,3
37.76,-122.438,6
37.76,-122.424,11
37.76,-122.4,27
37.76,-122.431,10
37.76,-122.423,5
37.76,-122.405,8
37.76,-122.463,8
37.76,-122.504,6
37.76,-122.481,2
37.76,-122.419,7
37.76,-122.496,14
37.76,-122.45,4
37.76,-122.42,8
37.76,-122.439,8
37.76,-122.412,10
37.76,-122.486,4
37.76,-122.393,10
37.76,-122.421,15
37.76,-122.441,10
37.76,-122.398,9
37.76,-122.395,9
37.76,-122.416,8
37.76,-122.479,2
37.76,-122.499,1
37.76,-122.482,8
37.76,-122.396,12
37.76,-122.492,4
37.76,-122.446,12
37.76,-122.466,7
37.76,-122.483,11
37.76,-122.44,12
37.76,-122.429,10
37.76,-122.501,3
37.76,-122.472,12
37.76,-122.408,6
37.76,-122.433,15
37.76,-122.402,12
37.76,-122.494,3
37.76,-122.484,6
37.76,-122.407,7
37.76,-122.497,3
37.76,-122.508,8
37.76,-122.397,8
37.76,-122.487,6
37.76,-122.489,2
37.76,-122.391,8
37.76,-122.488,3
37.76,-122.465,7
37.76,-122.491,3
37.76,-122.503,3
37.76,-122.444,5
37.76,-122.425,5
37.76,-122.47,8
37.76,-122.507,8
37.76,-122.411,16
37.76,-122.477,2
37.76,-122.506,7
37.76,-122.445,6
37.76,-122.473,5
37.76,-122.505,7
37.76,-122.462,4
37.76,-122.422,12
37.76,-122.502,6
37.76,-122.418,10
37.76,-122.464,3
37.76,-122.468,5
37.76,-122.467,2
37.76,-122.414,2
37.76,-122.388,1
37.76,-122.461,3
37.76,-122.498,1
37.761,-122.421,8
37.761,-122.464,2
37.761,-122.416,9
37.761,-122.496,28
37.761,-122.409,10
37.761,-122.452,9
37.761,-122.469,9
37.761,-122.463,12
37.761,-122.426,14
37.761,-122.47,6
37.761,-122.398,16
37.761,-122.509,5
37.761,-122.405,14
37.761,-122.44,21
37.761,-122.435,11
37.761,-122.429,11
37.761,-122.399,11
37.761,-122.403,12
37.761,-122.397,15
37.761,-122.41,17
37.761,-122.402,16
37.761,-122.401,16
37.761,-122.425,7
37.761,-122.476,3
37.761,-122.404,23
37.761,-122.474,9
37.761,-122.422,18
37.761,-122.413,15
37.761,-122.507,7
37.761,-122.407,12
37.761,-122.508,2
37.761,-122.505,7
37.761,-122.394,17
37.761,-122.437,6
37.761,-122.462,9
37.761,-122.408,9
37.761,-122.487,8
37.761,-122.442,2
37.761,-122.4,18
37.761,-122.412,21
37.761,-122.445,9
37.761,-122.436,11
37.761,-122.449,12
37.761,-122.389,7
37.761,-122.483,10
37.761,-122.439,14
37.761,-122.506,4
37.761,-122.461,2
37.761,-122.482,7
37.761,-122.415,11
37.761,-122.492,2
37.761,-122.388,7
37.761,-122.396,13
37.761,-122.414,2
37.761,-122.495,11
37.761,-122.395,15
37.761,-122.465,6
37.761,-122.444,18
37.761,-122.428,7
37.761,-122.438,10
37.761,-122.411,6
37.761,-122.485,7
37.761,-122.391,9
37.761,-122.466,3
37.761,-122.418,6
37.761,-122.419,9
37.761,-122.39,8
37.761,-122.467,11
37.761,-122.417,3
37.761,-122.433,9
37.761,-122.468,6
37.761,-122.441,6
37.761,-122.42,3
37.761,-122.472,4
37.761,-122.446,6
37.761,-122.443,9
37.761,-122.406,1
37.761,-122.501,1
37.761,-122.424,16
37.761,-122.473,3
37.761,-122.484,2
37.761,-122.503,6
37.761,-122.43,6
37.761,-122.471,4
37.761,-122.448,7
37.761,-122.45,2
37.761,-122.447,3
37.761,-122.434,7
37.761,-122.486,3
37.761,-122.49,4
37.761,-122.423,1
37.761,-122.432,4
37.761,-122.475,8
37.761,-122.455,9
37.761,-122.451,6
37.761,-122.431,10
37.761,-122.489,6
37.761,-122.502,8
37.761,-122.504,1
37.761,-122.497,2
37.761,-122.48,2
37.761,-122.479,1
37.761,-122.491,1
37.761,-122.427,2
37.761,-122.494,1
37.761,-122.393,1
37.762,-122.394,10
37.762,-122.494,5
37.762,-122.475,1
37.762,-122.445,9
37.762,-122.402,18
37.762,-122.502,7
37.762,-122.462,4
37.762,-122.45,16
37.762,-122.437,13
37.762,-122.422,19
37.762,-122.496,36
37.762,-122.398,16
37.762,-122.471,8
37.762,-122.426,28
37.762,-122.444,9
37.762,-122.41,19
37.762,-122.473,2
37.762,-122.448,17
37.762,-122.407,1
37.762,-122.507,3
37.762,-122.39,3
37.762,-122.486,11
37.762,-122.435,14
37.762,-122.431,17
37.762,-122.493,3
37.762,-122.425,10
37.762,-122.416,16
37.762,-122.404,13
37.762,-122.389,17
37.762,-122.411,16
37.762,-122.436,13
37.762,-122.484,11
37.762,-122.455,14
37.762,-122.403,13
37.762,-122.468,4
37.762,-122.393,4
37.762,-122.421,6
37.762,-122.417,8
37.762,-122.441,8
37.762,-122.433,10
37.762,-122.428,7
37.762,-122.397,12
37.762,-122.463,12
37.762,-122.451,13
37.762,-122.443,29
37.762,-122.487,10
37.762,-122.423,9
37.762,-122.439,11
37.762,-122.415,5
37.762,-122.401,8
37.762,-122.485,6
37.762,-122.418,6
37.762,-122.482,14
37.762,-122.442,12
37.762,-122.396,6
37.762,-122.452,7
37.762,-122.395,9
37.762,-122.412,14
37.762,-122.408,8
37.762,-122.43,12
37.762,-122.424,13
37.762,-122.449,14
37.762,-122.495,6
37.762,-122.405,9
37.762,-122.409,11
37.762,-122.483,7
37.762,-122.505,3
37.762,-122.501,2
37.762,-122.49,3
37.762,-122.469,5
37.762,-122.44,17
37.762,-122.434,14
37.762,-122.391,21
37.762,-122.467,5
37.762,-122.465,4
37.762,-122.464,4
37.762,-122.491,2
37.762,-122.48,3
37.762,-122.446,4
37.762,-122.42,5
37.762,-122.413,8
37.762,-122.399,13
37.762,-122.509,4
37.762,-122.508,2
37.762,-122.432,9
37.762,-122.472,4
37.762,-122.447,5
37.762,-122.419,3
37.762,-122.47,1
37.762,-122.454,12
37.762,-122.497,1
37.762,-122.406,6
37.762,-122.489,4
37.762,-122.506,9
37.762,-122.488,3
37.762,-122.438,9
37.762,-122.504,2
37.762,-122.503,3
37.762,-122.388,2
37.762,-122.453,3
37.762,-122.476,2
37.762,-122.414,4
37.762,-122.499,1
37.762,-122.429,2
37.762,-122.5,1
37.762,-122.492,1
37.762,-122.466,4
37.762,-122.498,1
37.762,-122.474,1
37.762,-122.4,5
37.762,-122.461,4
37.763,-122.399,8
37.763,-122.485,11
37.763,-122.424,11
37.763,-122.397,11
37.763,-122.434,19
37.763,-122.474,5
37.763,-122.448,20
37.763,-122.445,9
37.763,-122.395,12
37.763,-122.454,20
37.763,-122.416,8
37.763,-122.507,4
37.763,-122.403,5
37.763,-122.496,25
37.763,-122.41,7
37.763,-122.45,11
37.763,-122.436,10
37.763,-122.486,7
37.763,-122.435,14
37.763,-122.404,4
37.763,-122.421,11
37.763,-122.47,6
37.763,-122.452,13
37.763,-122.389,16
37.763,-122.498,5
37.763,-122.401,5
37.763,-122.429,10
37.763,-122.487,16
37.763,-122.466,6
37.763,-122.39,12
37.763,-122.484,6
37.763,-122.398,8
37.763,-122.396,15
37.763,-122.407,17
37.763,-122.461,9
37.763,-122.433,9
37.763,-122.422,15
37.763,-122.443,8
37.763,-122.444,6
37.763,-122.455,16
37.763,-122.451,11
37.763,-122.426,21
37.763,-122.508,4
37.763,-122.505,5
37.763,-122.431,10
37.763,-122.453,12
37.763,-122.449,16
37.763,-122.501,7
37.763,-122.409,10
37.763,-122.42,6
37.763,-122.428,6
37.763,-122.413,4
37.763,-122.423,13
37.763,-122.388,12
37.763,-122.402,13
37.763,-122.419,11
37.763,-122.473,5
37.763,-122.432,28
37.763,-122.44,17
37.763,-122.475,1
37.763,-122.465,5
37.763,-122.463,3
37.763,-122.439,6
37.763,-122.394,8
37.763,-122.46,4
37.763,-122.425,3
37.763,-122.408,13
37.763,-122.483,9
37.763,-122.406,11
37.763,-122.469,2
37.763,-122.412,8
37.763,-122.476,5
37.763,-122.43,4
37.763,-122.472,9
37.763,-122.482,6
37.763,-122.503,3
37.763,-122.464,6
37.763,-122.442,8
37.763,-122.504,4
37.763,-122.414,5
37.763,-122.441,8
37.763,-122.467,3
37.763,-122.502,5
37.763,-122.468,3
37.763,-122.4,4
37.763,-122.471,5
37.763,-122.411,5
37.763,-122.488,3
37.763,-122.415,6
37.763,-122.418,7
37.763,-122.393,15
37.763,-122.495,2
37.763,-122.427,2
37.763,-122.494,3
37.763,-122.492,3
37.763,-122.392,1
37.763,-122.417,1
37.763,-122.5,3
37.763,-122.462,4
37.763,-122.506,3
37.763,-122.459,5
37.763,-122.49,8
37.763,-122.493,3
37.763,-122.447,5
37.763,-122.489,1
37.763,-122.446,1
37.763,-122.437,3
37.763,-122.405,1
37.763,-122.48,1
37.763,-122.479,1
37.763,-122.458,1
37.763,-122.478,1
37.763,-122.499,1
37.763,-122.477,2
37.763,-122.457,1
37.764,-122.463,13
37.764,-122.457,14
37.764,-122.477,1
37.764,-122.476,8
37.764,-122.426,27
37.764,-122.397,9
37.764,-122.509,5
37.764,-122.432,14
37.764,-122.412,23
37.764,-122.455,7
37.764,-122.422,19
37.764,-122.434,18
37.764,-122.417,5
37.764,-122.404,8
37.764,-122.464,10
37.764,-122.451,11
37.764,-122.458,9
37.764,-122.472,3
37.764,-122.403,10
37.764,-122.486,12
37.764,-122.413,11
37.764,-122.449,6
37.764,-122.48,1
37.764,-122.453,11
37.764,-122.441,6
37.764,-122.499,2
37.764,-122.399,8
37.764,-122.466,14
37.764,-122.416,9
37.764,-122.431,9
37.764,-122.462,14
37.764,-122.501,5
37.764,-122.505,3
37.764,-122.49,5
37.764,-122.394,15
37.764,-122.461,5
37.764,-122.419,11
37.764,-122.47,11
37.764,-122.485,6
37.764,-122.494,2
37.764,-122.454,5
37.764,-122.408,7
37.764,-122.479,3
37.764,-122.447,8
37.764,-122.503,7
37.764,-122.488,11
37.764,-122.418,2
37.764,-122.41,6
37.764,-122.471,8
37.764,-122.433,18
37.764,-122.475,5
37.764,-122.478,4
37.764,-122.442,8
37.764,-122.42,9
37.764,-122.435,18
37.764,-122.439,3
37.764,-122.415,5
37.764,-122.423,14
37.764,-122.424,18
37.764,-122.496,68
37.764,-122.395,5
37.764,-122.502,5
37.764,-122.465,14
37.764,-122.389,15
37.764,-122.4,3
37.764,-122.414,10
37.764,-122.429,8
37.764,-122.406,4
37.764,-122.487,13
37.764,-122.45,10
37.764,-122.491,1
37.764,-122.421,4
37.764,-122.452,10
37.764,-122.44,3
37.764,-122.473,8
37.764,-122.508,6
37.764,-122.448,11
37.764,-122.46,8
37.764,-122.405,4
37.764,-122.483,4
37.764,-122.39,6
37.764,-122.407,8
37.764,-122.497,3
37.764,-122.437,2
37.764,-122.398,10
37.764,-122.482,9
37.764,-122.469,2
37.764,-122.444,7
37.764,-122.495,4
37.764,-122.489,5
37.764,-122.428,3
37.764,-122.467,6
37.764,-122.396,9
37.764,-122.446,7
37.764,-122.468,13
37.764,-122.474,2
37.764,-122.411,10
37.764,-122.481,4
37.764,-122.402,5
37.764,-122.507,2
37.764,-122.492,3
37.764,-122.445,7
37.764,-122.493,1
37.764,-122.388,7
37.764,-122.456,6
37.764,-122.409,2
37.764,-122.392,3
37.764,-122.43,4
37.764,-122.391,6
37.764,-122.459,4
37.764,-122.443,4
37.764,-122.484,2
37.764,-122.5,4
37.764,-122.498,2
37.764,-122.427,3
37.765,-122.394,21
37.765,-122.406,6
37.765,-122.453,19
37.765,-122.43,11
37.765,-122.44,1
37.765,-122.403,15
37.765,-122.484,3
37.765,-122.444,6
37.765,-122.45,8
37.765,-122.457,3
37.765,-122.492,2
37.765,-122.471,9
37.765,-122.487,7
37.765,-122.432,25
37.765,-122.462,9
37.765,-122.422,11
37.765,-122.413,28
37.765,-122.431,14
37.765,-122.464,11
37.765,-122.483,5
37.765,-122.452,6
37.765,-122.488,10
37.765,-122.447,13
37.765,-122.412,9
37.765,-122.405,3
37.765,-122.42,23
37.765,-122.397,3
37.765,-122.423,10
37.765,-122.466,9
37.765,-122.429,9
37.765,-122.454,13
37.765,-122.435,27
37.765,-122.389,14
37.765,-122.442,28
37.765,-122.485,5
37.765,-122.441,10
37.765,-122.456,11
37.765,-122.463,18
37.765,-122.433,33
37.765,-122.408,3
37.765,-122.446,11
37.765,-122.402,12
37.765,-122.448,19
37.765,-122.477,1
37.765,-122.495,2
37.765,-122.468,5
37.765,-122.465,8
37.765,-122.407,10
37.765,-122.494,2
37.765,-122.428,4
37.765,-122.404,14
37.765,-122.391,3
37.765,-122.461,7
37.765,-122.474,2
37.765,-122.475,4
37.765,-122.443,17
37.765,-122.469,2
37.765,-122.472,6
37.765,-122.451,11
37.765,-122.473,8
37.765,-122.458,13
37.765,-122.416,8
37.765,-122.425,3
37.765,-122.445,10
37.765,-122.427,12
37.765,-122.424,18
37.765,-122.479,1
37.765,-122.401,6
37.765,-122.47,3
37.765,-122.396,1
37.765,-122.426,12
37.765,-122.395,2
37.765,-122.46,4
37.765,-122.415,12
37.765,-122.388,6
37.765,-122.449,9
37.765,-122.399,8
37.765,-122.478,4
37.765,-122.434,8
37.765,-122.437,2
37.765,-122.411,3
37.765,-122.398,6
37.765,-122.436,6
37.765,-122.496,4
37.765,-122.421,1
37.765,-122.459,8
37.765,-122.418,4
37.765,-122.455,5
37.765,-122.48,1
37.765,-122.467,3
37.765,-122.387,1
37.765,-122.481,2
37.765,-122.4,3
37.765,-122.419,2
37.765,-122.417,3
37.765,-122.414,9
37.766,-122.441,10
37.766,-122.42,14
37.766,-122.389,9
37.766,-122.474,1
37.766,-122.443,10
37.766,-122.428,9
37.766,-122.402,9
37.766,-122.404,3
37.766,-122.424,15
37.766,-122.399,8
37.766,-122.422,16
37.766,-122.407,13
37.766,-122.431,23
37.766,-122.453,10
37.766,-122.455,5
37.766,-122.403,11
37.766,-122.448,13
37.766,-122.435,15
37.766,-122.426,11
37.766,-122.464,1
37.766,-122.427,18
37.766,-122.461,3
37.766,-122.462,3
37.766,-122.437,7
37.766,-122.458,3
37.766,-122.471,4
37.766,-122.433,31
37.766,-122.405,3
37.766,-122.447,8
37.766,-122.41,4
37.766,-122.452,6
37.766,-122.412,8
37.766,-122.46,5
37.766,-122.413,5
37.766,-122.463,1
37.766,-122.45,8
37.766,-122.401,6
37.766,-122.4,5
37.766,-122.436,10
37.766,-122.446,6
37.766,-122.451,7
37.766,-122.432,6
37.766,-122.411,5
37.766,-122.459,10
37.766,-122.408,2
37.766,-122.423,4
37.766,-122.47,1
37.766,-122.444,6
37.766,-122.418,7
37.766,-122.468,2
37.766,-122.465,2
37.766,-122.434,11
37.766,-122.469,2
37.766,-122.43,25
37.766,-122.398,11
37.766,-122.467,4
37.766,-122.429,10
37.766,-122.406,7
37.766,-122.445,10
37.766,-122.421,6
37.766,-122.457,2
37.766,-122.44,19
37.766,-122.449,4
37.766,-122.397,8
37.766,-122.456,2
37.766,-122.415,4
37.766,-122.454,4
37.766,-122.438,4
37.766,-122.419,2
37.766,-122.395,2
37.766,-122.442,1
37.766,-122.391,1
37.766,-122.416,1
37.766,-122.425,2
37.766,-122.439,4
37.766,-122.396,2
37.766,-122.417,1
37.767,-122.452,9
37.767,-122.399,11
37.767,-122.424,13
37.767,-122.397,7
37.767,-122.423,6
37.767,-122.427,11
37.767,-122.437,26
37.767,-122.415,10
37.767,-122.435,35
37.767,-122.421,11
37.767,-122.398,4
37.767,-122.445,16
37.767,-122.434,30
37.767,-122.447,17
37.767,-122.416,6
37.767,-122.436,32
37.767,-122.438,23
37.767,-122.41,1
37.767,-122.407,10
37.767,-122.426,10
37.767,-122.413,12
37.767,-122.389,7
37.767,-122.417,9
37.767,-122.396,7
37.767,-122.439,19
37.767,-122.42,10
37.767,-122.419,10
37.767,-122.433,29
37.767,-122.422,15
37.767,-122.43,17
37.767,-122.408,6
37.767,-122.431,28
37.767,-122.425,5
37.767,-122.429,18
37.767,-122.451,18
37.767,-122.406,9
37.767,-122.403,11
37.767,-122.391,5
37.767,-122.448,7
37.767,-122.44,1
37.767,-122.401,8
37.767,-122.45,10
37.767,-122.404,5
37.767,-122.418,11
37.767,-122.444,11
37.767,-122.428,9
37.767,-122.432,7
37.767,-122.446,16
37.767,-122.39,5
37.767,-122.395,7
37.767,-122.453,5
37.767,-122.449,11
37.767,-122.388,2
37.767,-122.411,4
37.767,-122.387,2
37.767,-122.414,4
37.767,-122.402,8
37.767,-122.393,4
37.767,-122.4,2
37.767,-122.409,6
37.767,-122.405,2
37.767,-122.394,2
37.767,-122.412,1
37.768,-122.389,5
37.768,-122.419,12
37.768,-122.429,9
37.768,-122.432,23
37.768,-122.452,10
37.768,-122.434,3
37.768,-122.404,24
37.768,-122.402,3
37.768,-122.427,23
37.768,-122.447,9
37.768,-122.418,11
37.768,-122.436,18
37.768,-122.438,8
37.768,-122.444,6
37.768,-122.431,36
37.768,-122.433,14
37.768,-122.394,14
37.768,-122.45,5
37.768,-122.428,16
37.768,-122.417,4
37.768,-122.439,12
37.768,-122.437,19
37.768,-122.449,11
37.768,-122.403,6
37.768,-122.43,23
37.768,-122.408,16
37.768,-122.445,8
37.768,-122.448,14
37.768,-122.397,2
37.768,-122.411,6
37.768,-122.415,7
37.768,-122.422,12
37.768,-122.451,7
37.768,-122.405,5
37.768,-122.413,12
37.768,-122.425,12
37.768,-122.4,2
37.768,-122.424,11
37.768,-122.391,5
37.768,-122.407,11
37.768,-122.39,4
37.768,-122.446,9
37.768,-122.42,7
37.768,-122.412,7
37.768,-122.416,7
37.768,-122.426,7
37.768,-122.44,3
37.768,-122.398,1
37.768,-122.423,4
37.768,-122.395,2
37.768,-122.453,11
37.768,-122.435,3
37.768,-122.421,4
37.768,-122.41,2
37.768,-122.414,3
37.769,-122.431,36
37.769,-122.412,2
37.769,-122.417,2
37.769,-122.404,5
37.769,-122.438,15
37.769,-122.447,17
37.769,-122.395,5
37.769,-122.427,25
37.769,-122.425,22
37.769,-122.452,9
37.769,-122.429,9
37.769,-122.451,8
37.769,-122.391,9
37.769,-122.436,13
37.769,-122.406,1
37.769,-122.389,5
37.769,-122.408,4
37.769,-122.403,6
37.769,-122.424,11
37.769,-122.43,16
37.769,-122.426,6
37.769,-122.45,10
37.769,-122.439,2
37.769,-122.433,10
37.769,-122.444,9
37.769,-122.402,2
37.769,-122.413,3
37.769,-122.422,15
37.769,-122.445,11
37.769,-122.411,4
37.769,-122.446,9
37.769,-122.437,18
37.769,-122.449,10
37.769,-122.453,12
